conference,year,author,title,booktitle,bibtex,electronic_edition
AAAI,2019,Yiheng Liu and Zhenxun Yuan and Wengang Zhou and Houqiang Li,Spatial and Temporal Mutual Promotion for Video-Based Person Re-Identification,"The Thirty-Third {AAAI} Conference on Artificial Intelligence, {AAAI} 2019, The Thirty-First Innovative Applications of Artificial Intelligence Conference, {IAAI} 2019, The Ninth {AAAI} Symposium on Educational Advances in Artificial Intelligence, {EAAI} 2019, Honolulu, Hawaii, USA, January 27 - February 1, 2019",https://dblp.org/rec/conf/aaai/LiuYZL19.bib,https://doi.org/10.1609/aaai.v33i01.33018786
AAAI,2019,Youngmin Ro and Jongwon Choi and Dae Ung Jo and Byeongho Heo and Jongin Lim and Jin Young Choi,Backbone Cannot Be Trained at Once: Rolling Back to Pre-Trained Network for Person Re-Identification,"The Thirty-Third {AAAI} Conference on Artificial Intelligence, {AAAI} 2019, The Thirty-First Innovative Applications of Artificial Intelligence Conference, {IAAI} 2019, The Ninth {AAAI} Symposium on Educational Advances in Artificial Intelligence, {EAAI} 2019, Honolulu, Hawaii, USA, January 27 - February 1, 2019",https://dblp.org/rec/conf/aaai/RoCJHL019.bib,https://doi.org/10.1609/aaai.v33i01.33018859
AAAI,2019,Guangcong Wang and Jianhuang Lai and Peigen Huang and Xiaohua Xie,Spatial-Temporal Person Re-Identification,"The Thirty-Third {AAAI} Conference on Artificial Intelligence, {AAAI} 2019, The Thirty-First Innovative Applications of Artificial Intelligence Conference, {IAAI} 2019, The Ninth {AAAI} Symposium on Educational Advances in Artificial Intelligence, {EAAI} 2019, Honolulu, Hawaii, USA, January 27 - February 1, 2019",https://dblp.org/rec/conf/aaai/WangLHX19.bib,https://doi.org/10.1609/aaai.v33i01.33018933
AAAI,2019,Yaqing Zhang and Xi Li and Zhongfei Zhang,Learning a Key-Value Memory Co-Attention Matching Network for Person Re-Identification,"The Thirty-Third {AAAI} Conference on Artificial Intelligence, {AAAI} 2019, The Thirty-First Innovative Applications of Artificial Intelligence Conference, {IAAI} 2019, The Ninth {AAAI} Symposium on Educational Advances in Artificial Intelligence, {EAAI} 2019, Honolulu, Hawaii, USA, January 27 - February 1, 2019",https://dblp.org/rec/conf/aaai/ZhangLZ19.bib,https://doi.org/10.1609/aaai.v33i01.33019235
AAAI,2019,Yingying Zhang and Qiaoyong Zhong and Liang Ma and Di Xie and Shiliang Pu,Learning Incremental Triplet Margin for Person Re-Identification,"The Thirty-Third {AAAI} Conference on Artificial Intelligence, {AAAI} 2019, The Thirty-First Innovative Applications of Artificial Intelligence Conference, {IAAI} 2019, The Ninth {AAAI} Symposium on Educational Advances in Artificial Intelligence, {EAAI} 2019, Honolulu, Hawaii, USA, January 27 - February 1, 2019",https://dblp.org/rec/conf/aaai/ZhangZMXP19.bib,https://doi.org/10.1609/aaai.v33i01.33019243
AAAI,2018,Wenjun Huang and Chao Liang and Yi Yu and Zheng Wang and Weijian Ruan and Ruimin Hu,Video-Based Person Re-Identification via Self Paced Weighting,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/HuangLYWRH18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16370
AAAI,2018,Kai Li and Zhengming Ding and Sheng Li and Yun Fu,Discriminative Semi-Coupled Projective Dictionary Learning for Low-Resolution Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/LiD0F18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/17364
AAAI,2018,Jiening Jiao and Wei{-}Shi Zheng and Ancong Wu and Xiatian Zhu and Shaogang Gong,Deep Low-Resolution Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/JiaoZWZG18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16676
AAAI,2018,Wenhe Liu and Xiaojun Chang and Ling Chen and Yi Yang,Semi-Supervised Bayesian Attribute Learning for Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/LiuCCY18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/17325
AAAI,2018,Chaojie Mao and Yingming Li and Yaqing Zhang and Zhongfei Zhang and Xi Li,Multi-Channel Pyramid Person Matching Network for Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/MaoLZZL18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16092
AAAI,2018,Guanglu Song and Biao Leng and Yu Liu and Congrui Hetang and Shaofan Cai,Region-Based Quality Estimation Network for Large-Scale Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/SongLLHC18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16841
AAAI,2018,Yang Wu and Jie Qiu and Jun Takamatsu and Tsukasa Ogasawara,Temporal-Enhanced Convolutional Network for Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/WuQTO18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16461
AAAI,2018,Mang Ye and Xiangyuan Lan and Jiawei Li and Pong C. Yuen,Hierarchical Discriminative Learning for Visible Thermal Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/YeLLY18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16734
AAAI,2018,Qin Zhou and Heng Fan and Shibao Zheng and Hang Su and Xinzhe Li and Shuang Wu and Haibin Ling,Graph Correspondence Transfer for Person Re-Identification,"Proceedings of the Thirty-Second {AAAI} Conference on Artificial Intelligence, (AAAI-18), the 30th innovative Applications of Artificial Intelligence (IAAI-18), and the 8th {AAAI} Symposium on Educational Advances in Artificial Intelligence (EAAI-18), New Orleans, Louisiana, USA, February 2-7, 2018",https://dblp.org/rec/conf/aaai/ZhouFZSLWL18.bib,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16258
AAAI,2017,Weihua Chen and Xiaotang Chen and Jianguo Zhang and Kaiqi Huang,A Multi-Task Deep Network for Person Re-Identification,"Proceedings of the Thirty-First {AAAI} Conference on Artificial Intelligence, February 4-9, 2017, San Francisco, California, {USA}",https://dblp.org/rec/conf/aaai/ChenCZH17.bib,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14313
AAAI,2017,Yang Yang and Longyin Wen and Siwei Lyu and Stan Z. Li,Unsupervised Learning of Multi-Level Descriptors for Person Re-Identification,"Proceedings of the Thirty-First {AAAI} Conference on Artificial Intelligence, February 4-9, 2017, San Francisco, California, {USA}",https://dblp.org/rec/conf/aaai/YangWLL17.bib,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14644
IJCAI,2021,Yongguo Ling and Zhiming Luo and Yaojin Lin and Shaozi Li,A Multi-Constraint Similarity Learning with Adaptive Weighting for Visible-Thermal Person Re-Identification,"Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence, {IJCAI} 2021, Virtual Event / Montreal, Canada, 19-27 August 2021",https://dblp.org/rec/conf/ijcai/LingLLL21.bib,https://doi.org/10.24963/ijcai.2021/117
IJCAI,2021,Xiaobin Liu and Shiliang Zhang,Graph Consistency Based Mean-Teaching for Unsupervised Domain Adaptive Person Re-Identification,"Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence, {IJCAI} 2021, Virtual Event / Montreal, Canada, 19-27 August 2021",https://dblp.org/rec/conf/ijcai/LiuZ21.bib,https://doi.org/10.24963/ijcai.2021/121
IJCAI,2021,Ziling Miao and Hong Liu and Wei Shi and Wanlu Xu and Hanrong Ye,Modality-aware Style Adaptation for RGB-Infrared Person Re-Identification,"Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence, {IJCAI} 2021, Virtual Event / Montreal, Canada, 19-27 August 2021",https://dblp.org/rec/conf/ijcai/MiaoLSXY21.bib,https://doi.org/10.24963/ijcai.2021/127
IJCAI,2021,Haocong Rao and Shihao Xu and Xiping Hu and Jun Cheng and Bin Hu,Multi-Level Graph Encoding with Structural-Collaborative Relation Learning for Skeleton-Based Person Re-Identification,"Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence, {IJCAI} 2021, Virtual Event / Montreal, Canada, 19-27 August 2021",https://dblp.org/rec/conf/ijcai/RaoX00021.bib,https://doi.org/10.24963/ijcai.2021/135
IJCAI,2021,Wanlu Xu and Hong Liu and Wei Shi and Ziling Miao and Zhisheng Lu and Feihu Chen,Adversarial Feature Disentanglement for Long-Term Person Re-identification,"Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence, {IJCAI} 2021, Virtual Event / Montreal, Canada, 19-27 August 2021",https://dblp.org/rec/conf/ijcai/XuLSMLC21.bib,https://doi.org/10.24963/ijcai.2021/166
IJCAI,2021,Guoqing Zhang and Yuhao Chen and Weisi Lin and Arun Chandran and Xuan Jing,Low Resolution Information Also Matters: Learning Multi-Resolution Representations for Person Re-Identification,"Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence, {IJCAI} 2021, Virtual Event / Montreal, Canada, 19-27 August 2021",https://dblp.org/rec/conf/ijcai/0002CLCJ21.bib,https://doi.org/10.24963/ijcai.2021/179
IJCAI,2020,Haocong Rao and Siqi Wang and Xiping Hu and Mingkui Tan and Huang Da and Jun Cheng and Bin Hu,Self-Supervised Gait Encoding with Locality-Aware Attention for Person Re-Identification,"Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence, {IJCAI} 2020",https://dblp.org/rec/conf/ijcai/RaoW0TD0020.bib,https://doi.org/10.24963/ijcai.2020/125
IJCAI,2020,Jiawei Liu and Zheng{-}Jun Zha and Xierong Zhu and Na Jiang,Co-Saliency Spatio-Temporal Interaction Network for Person Re-Identification in Videos,"Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence, {IJCAI} 2020",https://dblp.org/rec/conf/ijcai/LiuZZJ20.bib,https://doi.org/10.24963/ijcai.2020/141
IJCAI,2020,Mengxi Jia and Yunpeng Zhai and Shijian Lu and Siwei Ma and Jian Zhang,A Similarity Inference Metric for RGB-Infrared Cross-Modality Person Re-identification,"Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence, {IJCAI} 2020",https://dblp.org/rec/conf/ijcai/JiaZLMZ20.bib,https://doi.org/10.24963/ijcai.2020/143
IJCAI,2020,Zheng Wang and Zhixiang Wang and Yinqiang Zheng and Yang Wu and Wenjun Zeng and Shin'ichi Satoh,Beyond Intra-modality: {A} Survey of Heterogeneous Person Re-identification,"Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence, {IJCAI} 2020",https://dblp.org/rec/conf/ijcai/WangWZWZS20.bib,https://doi.org/10.24963/ijcai.2020/692
IJCAI,2019,Shunan Mao and Shiliang Zhang and Ming Yang,Resolution-invariant Person Re-Identification,"Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence, {IJCAI} 2019, Macao, China, August 10-16, 2019",https://dblp.org/rec/conf/ijcai/MaoZY19.bib,https://doi.org/10.24963/ijcai.2019/124
IJCAI,2019,Guan'an Wang and Yang Yang and Jian Cheng and Jinqiao Wang and Zeng{-}Huang Hou,Color-Sensitive Person Re-Identification,"Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence, {IJCAI} 2019, Macao, China, August 10-16, 2019",https://dblp.org/rec/conf/ijcai/WangY0WH19.bib,https://doi.org/10.24963/ijcai.2019/131
IJCAI,2019,Qinqin Zhou and Bineng Zhong and Xiangyuan Lan and Gan Sun and Yulun Zhang and Mengran Gou,{LRDNN:} Local-refining based Deep Neural Network for Person Re-Identification with Attribute Discerning,"Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence, {IJCAI} 2019, Macao, China, August 10-16, 2019",https://dblp.org/rec/conf/ijcai/ZhouZLSZG19.bib,https://doi.org/10.24963/ijcai.2019/146
IJCAI,2019,Zhengxu Yu and Zhongming Jin and Long Wei and Jishun Guo and Jianqiang Huang and Deng Cai and Xiaofei He and Xian{-}Sheng Hua,Progressive Transfer Learning for Person Re-identification,"Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence, {IJCAI} 2019, Macao, China, August 10-16, 2019",https://dblp.org/rec/conf/ijcai/YuJWGHCHH19.bib,https://doi.org/10.24963/ijcai.2019/586
IJCAI,2019,Shiyang Yan and Jun Xu and Yuai Liu and Lin Xu,HorNet: {A} Hierarchical Offshoot Recurrent Network for Improving Person Re-ID via Image Captioning,"Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence, {IJCAI} 2019, Macao, China, August 10-16, 2019",https://dblp.org/rec/conf/ijcai/YanXLX19.bib,https://doi.org/10.24963/ijcai.2019/742
IJCAI,2018,Pu Chen and Xinyi Xu and Cheng Deng,Deep View-Aware Metric Learning for Person Re-Identification,"Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence, {IJCAI} 2018, July 13-19, 2018, Stockholm, Sweden",https://dblp.org/rec/conf/ijcai/ChenXD18.bib,https://doi.org/10.24963/ijcai.2018/86
IJCAI,2018,Pingyang Dai and Rongrong Ji and Haibin Wang and Qiong Wu and Yuyu Huang,Cross-Modality Person Re-Identification with Generative Adversarial Training,"Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence, {IJCAI} 2018, July 13-19, 2018, Stockholm, Sweden",https://dblp.org/rec/conf/ijcai/DaiJWWH18.bib,https://doi.org/10.24963/ijcai.2018/94
IJCAI,2018,Mang Ye and Zheng Wang and Xiangyuan Lan and Pong C. Yuen,Visible Thermal Person Re-Identification via Dual-Constrained Top-Ranking,"Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence, {IJCAI} 2018, July 13-19, 2018, Stockholm, Sweden",https://dblp.org/rec/conf/ijcai/YeWLY18.bib,https://doi.org/10.24963/ijcai.2018/152
IJCAI,2018,Zhou Yin and Wei{-}Shi Zheng and Ancong Wu and Hong{-}Xing Yu and Hai Wan and Xiaowei Guo and Feiyue Huang and Jianhuang Lai,Adversarial Attribute-Image Person Re-identification,"Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence, {IJCAI} 2018, July 13-19, 2018, Stockholm, Sweden",https://dblp.org/rec/conf/ijcai/YinZWYWGHL18.bib,https://doi.org/10.24963/ijcai.2018/153
IJCAI,2018,Kun Yuan and Qian Zhang and Chang Huang and Shiming Xiang and Chunhong Pan,SafeNet: Scale-normalization and Anchor-based Feature Extraction Network for Person Re-identification,"Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence, {IJCAI} 2018, July 13-19, 2018, Stockholm, Sweden",https://dblp.org/rec/conf/ijcai/YuanZHXP18.bib,https://doi.org/10.24963/ijcai.2018/156
IJCAI,2018,Zheng Wang and Mang Ye and Fan Yang and Xiang Bai and Shin'ichi Satoh,Cascaded {SR-GAN} for Scale-Adaptive Low Resolution Person Re-identification,"Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence, {IJCAI} 2018, July 13-19, 2018, Stockholm, Sweden",https://dblp.org/rec/conf/ijcai/WangYYBS18.bib,https://doi.org/10.24963/ijcai.2018/541
IJCAI,2017,De Cheng and Xiaojun Chang and Li Liu and Alexander G. Hauptmann and Yihong Gong and Nanning Zheng,Discriminative Dictionary Learning With Ranking Metric Embedded for Person Re-Identification,"Proceedings of the Twenty-Sixth International Joint Conference on Artificial Intelligence, {IJCAI} 2017, Melbourne, Australia, August 19-25, 2017",https://dblp.org/rec/conf/ijcai/ChengCLHGZ17.bib,https://doi.org/10.24963/ijcai.2017/134
IJCAI,2017,Wei Li and Xiatian Zhu and Shaogang Gong,Person Re-Identification by Deep Joint Learning of Multi-Loss Classification,"Proceedings of the Twenty-Sixth International Joint Conference on Artificial Intelligence, {IJCAI} 2017, Melbourne, Australia, August 19-25, 2017",https://dblp.org/rec/conf/ijcai/LiZG17.bib,https://doi.org/10.24963/ijcai.2017/305
ACMMM,2020,Peixi Peng and Yonghong Tian and Yangru Huang and Xiangqian Wang and Huilong An,Discriminative Spatial Feature Learning for Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/Peng0HWA20.bib,https://doi.org/10.1145/3394171.3413730
ACMMM,2020,Xiaobin Liu and Shiliang Zhang,Domain Adaptive Person Re-Identification via Coupling Optimization,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/LiuZ20.bib,https://doi.org/10.1145/3394171.3413904
ACMMM,2020,Baoyu Fan and Li Wang and Runze Zhang and Zhenhua Guo and Yaqian Zhao and Rengang Li and Weifeng Gong,Contextual Multi-Scale Feature Learning for Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/FanWZ0ZLG20.bib,https://doi.org/10.1145/3394171.3414038
ACMMM,2020,Boqiang Xu and Lingxiao He and Xingyu Liao and Wu Liu and Zhenan Sun and Tao Mei,Black Re-ID: {A} Head-shoulder Descriptor for the Challenging Problem of Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/XuHLLS020.bib,https://doi.org/10.1145/3394171.3414056
ACMMM,2020,Yongguo Ling and Zhun Zhong and Zhiming Luo and Paolo Rota and Shaozi Li and Nicu Sebe,Class-Aware Modality Mix and Center-Guided Metric Learning for Visible-Thermal Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/LingZLRLS20.bib,https://doi.org/10.1145/3394171.3413821
ACMMM,2020,Weiming Zhuang and Yonggang Wen and Xuesen Zhang and Xin Gan and Daiying Yin and Dongzhan Zhou and Shuai Zhang and Shuai Yi,Performance Optimization of Federated Person Re-identification via Benchmark Analysis,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/Zhuang0ZGYZZY20.bib,https://doi.org/10.1145/3394171.3413814
ACMMM,2020,Xing Wei and Diangang Li and Xiaopeng Hong and Wei Ke and Yihong Gong,Co-Attentive Lifting for Infrared-Visible Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/WeiLHKG20.bib,https://doi.org/10.1145/3394171.3413933
ACMMM,2020,Yiheng Liu and Wengang Zhou and Mao Xi and Sanjing Shen and Houqiang Li,Vision Meets Wireless Positioning: Effective Person Re-identification with Recurrent Context Propagation,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/LiuZXSL20.bib,https://doi.org/10.1145/3394171.3413984
ACMMM,2020,Xierong Zhu and Jiawei Liu and Haoze Wu and Meng Wang and Zheng{-}Jun Zha,ASTA-Net: Adaptive Spatio-Temporal Attention Network for Person Re-Identification in Videos,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/ZhuL0WZ20.bib,https://doi.org/10.1145/3394171.3413843
ACMMM,2020,Nan Pu and Wei Chen and Yu Liu and Erwin M. Bakker and Michael S. Lew,Dual Gaussian-based Variational Subspace Disentanglement for Visible-Infrared Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/PuC0BL20.bib,https://doi.org/10.1145/3394171.3413673
ACMMM,2020,Jiaxin Chen and Jie Qin and Yichao Yan and Lei Huang and Li Liu and Fan Zhu and Ling Shao,Deep Local Binary Coding for Person Re-Identification by Delving into the Details,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/ChenQYHL0020.bib,https://doi.org/10.1145/3394171.3413979
ACMMM,2020,Yanan Wang and Shengcai Liao and Ling Shao,Surpassing Real-World Source Training Data: Random 3D Characters for Generalizable Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/WangL020.bib,https://doi.org/10.1145/3394171.3413815
ACMMM,2020,Li{-}Shuai Gao and Hua Zhang and Zan Gao and Weili Guan and Zhiyong Cheng and Meng Wang,Texture Semantically Aligned with Visibility-aware for Partial Person Re-identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/GaoZGGCW20.bib,https://doi.org/10.1145/3394171.3413833
ACMMM,2020,Zhipu Liu and Lei Zhang and Yang Yang,Hierarchical Bi-Directional Feature Perception Network for Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/Liu0Y20.bib,https://doi.org/10.1145/3394171.3413689
ACMMM,2020,Zijun Sha and Zelong Zeng and Zheng Wang and Yoichi Natori and Yasuhiro Taniguchi and Shin'ichi Satoh,Progressive Domain Adaptation for Robot Vision Person Re-identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/ShaZWNTS20.bib,https://doi.org/10.1145/3394171.3414358
ACMMM,2020,Haolin Ren and Zheng Wang and Zhixiang Wang and Lixiong Chen and Shin'ichi Satoh and Daning Hu,An Interactive Design for Visualizable Person Re-Identification,"{MM} '20: The 28th {ACM} International Conference on Multimedia, Virtual Event / Seattle, WA, USA, October 12-16, 2020",https://dblp.org/rec/conf/mm/RenWWCSH20.bib,https://doi.org/10.1145/3394171.3414450
ACMMM,2019,Yi Hao and Nannan Wang and Xinbo Gao and Jie Li and Xiaoyu Wang,Dual-alignment Feature Embedding for Cross-modality Person Re-identification,"Proceedings of the 27th {ACM} International Conference on Multimedia, {MM} 2019, Nice, France, October 21-25, 2019",https://dblp.org/rec/conf/mm/HaoWGLW19.bib,https://doi.org/10.1145/3343031.3351006
ACMMM,2019,Mang Ye and Xiangyuan Lan and Qingming Leng,Modality-aware Collaborative Learning for Visible Thermal Person Re-Identification,"Proceedings of the 27th {ACM} International Conference on Multimedia, {MM} 2019, Nice, France, October 21-25, 2019",https://dblp.org/rec/conf/mm/YeLL19.bib,https://doi.org/10.1145/3343031.3351043
ACMMM,2019,Yukun Huang and Zheng{-}Jun Zha and Xueyang Fu and Wei Zhang,Illumination-Invariant Person Re-Identification,"Proceedings of the 27th {ACM} International Conference on Multimedia, {MM} 2019, Nice, France, October 21-25, 2019",https://dblp.org/rec/conf/mm/HuangZF019.bib,https://doi.org/10.1145/3343031.3350994
ACMMM,2019,Yaoyu Li and Hantao Yao and Lingyu Duan and Hanxing Yao and Changsheng Xu,Adaptive Feature Fusion via Graph Neural Network for Person Re-identification,"Proceedings of the 27th {ACM} International Conference on Multimedia, {MM} 2019, Nice, France, October 21-25, 2019",https://dblp.org/rec/conf/mm/LiYDYX19.bib,https://doi.org/10.1145/3343031.3350982
ACMMM,2018,Yaoyu Li and Tianzhu Zhang and Lingyu Duan and Changsheng Xu,A Unified Generative Adversarial Framework for Image Generation and Person Re-identification,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/LiZDX18.bib,https://doi.org/10.1145/3240508.3240573
ACMMM,2018,Guanshuo Wang and Yufeng Yuan and Xiong Chen and Jiwei Li and Xi Zhou,Learning Discriminative Features with Multiple Granularities for Person Re-Identification,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/WangYCLZ18.bib,https://doi.org/10.1145/3240508.3240552
ACMMM,2018,Jiawei Liu and Zheng{-}Jun Zha and Hongtao Xie and Zhiwei Xiong and Yongdong Zhang,CA({}_{mbox{3}})Net: Contextual-Attentional Attribute-Appearance Network for Person Re-Identification,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/LiuZXXZ18.bib,https://doi.org/10.1145/3240508.3240585
ACMMM,2018,Jiwei Yang and Xu Shen and Xinmei Tian and Houqiang Li and Jianqiang Huang and Xian{-}Sheng Hua,Local Convolutional Neural Networks for Person Re-Identification,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/YangSTLHH18.bib,https://doi.org/10.1145/3240508.3240645
ACMMM,2018,Na Jiang and Sichen Bai and Yue Xu and Chang Xing and Zhong Zhou and Wei Wu,Online Inter-Camera Trajectory Association Exploiting Person Re-Identification and Camera Topology,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/JiangBXXZW18.bib,https://doi.org/10.1145/3240508.3240663
ACMMM,2018,Kai Li and Zhengming Ding and Kunpeng Li and Yulun Zhang and Yun Fu,Support Neighbor Loss for Person Re-Identification,"2018 {ACM} Multimedia Conference on Multimedia Conference, {MM} 2018, Seoul, Republic of Korea, October 22-26, 2018",https://dblp.org/rec/conf/mm/LiDLZF18.bib,https://doi.org/10.1145/3240508.3240674
